date,sku,channel,units_sold,price,promo_flag
2024-07-25,FB_LATTE_MOCHA,retail,67,12.39,0
2024-07-26,FB_LATTE_MOCHA,retail,90,10.53,1
2024-07-27,FB_LATTE_MOCHA,retail,66,12.39,0
2024-07-28,FB_LATTE_MOCHA,retail,73,12.39,0
2024-07-29,FB_LATTE_MOCHA,retail,62,12.39,0
2024-07-30,FB_LATTE_MOCHA,retail,48,12.39,0
2024-07-31,FB_LATTE_MOCHA,retail,61,12.39,0
2024-08-01,FB_LATTE_MOCHA,retail,66,12.39,0
2024-08-02,FB_LATTE_MOCHA,retail,65,12.39,0
2024-08-03,FB_LATTE_MOCHA,retail,53,12.39,0
2024-08-04,FB_LATTE_MOCHA,retail,65,12.39,0
2024-08-05,FB_LATTE_MOCHA,retail,77,12.39,0
2024-08-06,FB_LATTE_MOCHA,retail,50,12.39,0
2024-08-07,FB_LATTE_MOCHA,retail,52,12.39,0
2024-08-08,FB_LATTE_MOCHA,retail,51,12.39,0
2024-08-09,FB_LATTE_MOCHA,retail,58,12.39,0
2024-08-10,FB_LATTE_MOCHA,retail,74,12.39,0
2024-08-11,FB_LATTE_MOCHA,retail,75,12.39,0
2024-08-12,FB_LATTE_MOCHA,retail,54,12.39,0
2024-08-13,FB_LATTE_MOCHA,retail,54,12.39,0
2024-08-14,FB_LATTE_MOCHA,retail,53,12.39,0
2024-08-15,FB_LATTE_MOCHA,retail,70,12.39,0
2024-08-16,FB_LATTE_MOCHA,retail,71,12.39,0
2024-08-17,FB_LATTE_MOCHA,retail,69,12.39,0
2024-08-18,FB_LATTE_MOCHA,retail,65,12.39,0
2024-08-19,FB_LATTE_MOCHA,retail,46,12.39,0
2024-08-20,FB_LATTE_MOCHA,retail,57,12.39,0
2024-08-21,FB_LATTE_MOCHA,retail,48,12.39,0
2024-08-22,FB_LATTE_MOCHA,retail,47,12.39,0
2024-08-23,FB_LATTE_MOCHA,retail,67,12.39,0
2024-08-24,FB_LATTE_MOCHA,retail,71,12.39,0
2024-08-25,FB_LATTE_MOCHA,retail,73,12.39,0
2024-08-26,FB_LATTE_MOCHA,retail,86,10.53,1
2024-08-27,FB_LATTE_MOCHA,retail,50,12.39,0
2024-08-28,FB_LATTE_MOCHA,retail,63,12.39,0
2024-08-29,FB_LATTE_MOCHA,retail,47,12.39,0
2024-08-30,FB_LATTE_MOCHA,retail,56,12.39,0
2024-08-31,FB_LATTE_MOCHA,retail,69,12.39,0
2024-09-01,FB_LATTE_MOCHA,retail,46,12.39,0
2024-09-02,FB_LATTE_MOCHA,retail,40,12.39,0
2024-09-03,FB_LATTE_MOCHA,retail,56,12.39,0
2024-09-04,FB_LATTE_MOCHA,retail,40,12.39,0
2024-09-05,FB_LATTE_MOCHA,retail,64,10.53,1
2024-09-06,FB_LATTE_MOCHA,retail,52,12.39,0
2024-09-07,FB_LATTE_MOCHA,retail,52,12.39,0
2024-09-08,FB_LATTE_MOCHA,retail,49,12.39,0
2024-09-09,FB_LATTE_MOCHA,retail,39,12.39,0
2024-09-10,FB_LATTE_MOCHA,retail,45,12.39,0
2024-09-11,FB_LATTE_MOCHA,retail,37,12.39,0
2024-09-12,FB_LATTE_MOCHA,retail,40,12.39,0
2024-09-13,FB_LATTE_MOCHA,retail,34,12.39,0
2024-09-14,FB_LATTE_MOCHA,retail,57,12.39,0
2024-09-15,FB_LATTE_MOCHA,retail,49,12.39,0
2024-09-16,FB_LATTE_MOCHA,retail,56,10.53,1
2024-09-17,FB_LATTE_MOCHA,retail,45,12.39,0
2024-09-18,FB_LATTE_MOCHA,retail,49,12.39,0
2024-09-19,FB_LATTE_MOCHA,retail,42,12.39,0
2024-09-20,FB_LATTE_MOCHA,retail,64,10.53,1
2024-09-21,FB_LATTE_MOCHA,retail,53,12.39,0
2024-09-22,FB_LATTE_MOCHA,retail,61,12.39,0
2024-09-23,FB_LATTE_MOCHA,retail,43,12.39,0
2024-09-24,FB_LATTE_MOCHA,retail,43,12.39,0
2024-09-25,FB_LATTE_MOCHA,retail,61,10.53,1
2024-09-26,FB_LATTE_MOCHA,retail,41,12.39,0
2024-09-27,FB_LATTE_MOCHA,retail,54,12.39,0
2024-09-28,FB_LATTE_MOCHA,retail,45,12.39,0
2024-09-29,FB_LATTE_MOCHA,retail,83,10.53,1
2024-09-30,FB_LATTE_MOCHA,retail,49,12.39,0
2024-10-01,FB_LATTE_MOCHA,retail,39,12.39,0
2024-10-02,FB_LATTE_MOCHA,retail,39,12.39,0
2024-10-03,FB_LATTE_MOCHA,retail,52,12.39,0
2024-10-04,FB_LATTE_MOCHA,retail,54,12.39,0
2024-10-05,FB_LATTE_MOCHA,retail,54,12.39,0
2024-10-06,FB_LATTE_MOCHA,retail,54,12.39,0
2024-10-07,FB_LATTE_MOCHA,retail,56,12.39,0
2024-10-08,FB_LATTE_MOCHA,retail,49,12.39,0
2024-10-09,FB_LATTE_MOCHA,retail,38,12.39,0
2024-10-10,FB_LATTE_MOCHA,retail,56,12.39,0
2024-10-11,FB_LATTE_MOCHA,retail,46,12.39,0
2024-10-12,FB_LATTE_MOCHA,retail,44,12.39,0
2024-10-13,FB_LATTE_MOCHA,retail,84,10.53,1
2024-10-14,FB_LATTE_MOCHA,retail,39,12.39,0
2024-10-15,FB_LATTE_MOCHA,retail,57,12.39,0
2024-10-16,FB_LATTE_MOCHA,retail,45,12.39,0
2024-10-17,FB_LATTE_MOCHA,retail,48,12.39,0
2024-10-18,FB_LATTE_MOCHA,retail,38,12.39,0
2024-10-19,FB_LATTE_MOCHA,retail,59,12.39,0
2024-10-20,FB_LATTE_MOCHA,retail,56,12.39,0
2024-10-21,FB_LATTE_MOCHA,retail,63,10.53,1
2024-10-22,FB_LATTE_MOCHA,retail,43,12.39,0
2024-10-23,FB_LATTE_MOCHA,retail,39,12.39,0
2024-10-24,FB_LATTE_MOCHA,retail,43,12.39,0
2024-10-25,FB_LATTE_MOCHA,retail,64,10.53,1
2024-10-26,FB_LATTE_MOCHA,retail,86,10.53,1
2024-10-27,FB_LATTE_MOCHA,retail,45,12.39,0
2024-10-28,FB_LATTE_MOCHA,retail,41,12.39,0
2024-10-29,FB_LATTE_MOCHA,retail,52,12.39,0
2024-10-30,FB_LATTE_MOCHA,retail,43,12.39,0
2024-10-31,FB_LATTE_MOCHA,retail,52,12.39,0
2024-11-01,FB_LATTE_MOCHA,retail,41,12.39,0
2024-11-02,FB_LATTE_MOCHA,retail,70,10.53,1
2024-11-03,FB_LATTE_MOCHA,retail,57,12.39,0
2024-11-04,FB_LATTE_MOCHA,retail,29,12.39,0
2024-11-05,FB_LATTE_MOCHA,retail,69,10.53,1
2024-11-06,FB_LATTE_MOCHA,retail,52,12.39,0
2024-11-07,FB_LATTE_MOCHA,retail,44,12.39,0
2024-11-08,FB_LATTE_MOCHA,retail,72,10.53,1
2024-11-09,FB_LATTE_MOCHA,retail,54,12.39,0
2024-11-10,FB_LATTE_MOCHA,retail,46,12.39,0
2024-11-11,FB_LATTE_MOCHA,retail,45,12.39,0
2024-11-12,FB_LATTE_MOCHA,retail,40,12.39,0
2024-11-13,FB_LATTE_MOCHA,retail,44,12.39,0
2024-11-14,FB_LATTE_MOCHA,retail,46,12.39,0
2024-11-15,FB_LATTE_MOCHA,retail,65,10.53,1
2024-11-16,FB_LATTE_MOCHA,retail,43,12.39,0
2024-11-17,FB_LATTE_MOCHA,retail,64,12.39,0
2024-11-18,FB_LATTE_MOCHA,retail,35,12.39,0
2024-11-19,FB_LATTE_MOCHA,retail,51,12.39,0
2024-11-20,FB_LATTE_MOCHA,retail,39,12.39,0
2024-11-21,FB_LATTE_MOCHA,retail,36,12.39,0
2024-11-22,FB_LATTE_MOCHA,retail,36,12.39,0
2024-11-23,FB_LATTE_MOCHA,retail,58,12.39,0
2024-11-24,FB_LATTE_MOCHA,retail,54,12.39,0
2024-11-25,FB_LATTE_MOCHA,retail,45,12.39,0
2024-11-26,FB_LATTE_MOCHA,retail,43,12.39,0
2024-11-27,FB_LATTE_MOCHA,retail,44,12.39,0
2024-11-28,FB_LATTE_MOCHA,retail,52,12.39,0
2024-11-29,FB_LATTE_MOCHA,retail,45,12.39,0
2024-11-30,FB_LATTE_MOCHA,retail,61,12.39,0
2024-12-01,FB_LATTE_MOCHA,retail,43,12.39,0
2024-12-02,FB_LATTE_MOCHA,retail,41,12.39,0
2024-12-03,FB_LATTE_MOCHA,retail,41,12.39,0
2024-12-04,FB_LATTE_MOCHA,retail,46,12.39,0
2024-12-05,FB_LATTE_MOCHA,retail,44,12.39,0
2024-12-06,FB_LATTE_MOCHA,retail,40,12.39,0
2024-12-07,FB_LATTE_MOCHA,retail,60,12.39,0
2024-12-08,FB_LATTE_MOCHA,retail,60,12.39,0
2024-12-09,FB_LATTE_MOCHA,retail,39,12.39,0
2024-12-10,FB_LATTE_MOCHA,retail,77,10.53,1
2024-12-11,FB_LATTE_MOCHA,retail,42,12.39,0
2024-12-12,FB_LATTE_MOCHA,retail,56,12.39,0
2024-12-13,FB_LATTE_MOCHA,retail,45,12.39,0
2024-12-14,FB_LATTE_MOCHA,retail,51,12.39,0
2024-12-15,FB_LATTE_MOCHA,retail,49,12.39,0
2024-12-16,FB_LATTE_MOCHA,retail,48,12.39,0
2024-12-17,FB_LATTE_MOCHA,retail,45,12.39,0
2024-12-18,FB_LATTE_MOCHA,retail,40,12.39,0
2024-12-19,FB_LATTE_MOCHA,retail,46,12.39,0
2024-12-20,FB_LATTE_MOCHA,retail,55,10.53,1
2024-12-21,FB_LATTE_MOCHA,retail,57,12.39,0
2024-12-22,FB_LATTE_MOCHA,retail,51,12.39,0
2024-12-23,FB_LATTE_MOCHA,retail,51,12.39,0
2024-12-24,FB_LATTE_MOCHA,retail,45,12.39,0
2024-12-25,FB_LATTE_MOCHA,retail,47,12.39,0
2024-12-26,FB_LATTE_MOCHA,retail,51,10.53,1
2024-12-27,FB_LATTE_MOCHA,retail,74,10.53,1
2024-12-28,FB_LATTE_MOCHA,retail,62,12.39,0
2024-12-29,FB_LATTE_MOCHA,retail,48,12.39,0
2024-12-30,FB_LATTE_MOCHA,retail,45,12.39,0
2024-12-31,FB_LATTE_MOCHA,retail,31,12.39,0
2025-01-01,FB_LATTE_MOCHA,retail,70,10.53,1
2025-01-02,FB_LATTE_MOCHA,retail,45,12.39,0
2025-01-03,FB_LATTE_MOCHA,retail,38,12.39,0
2025-01-04,FB_LATTE_MOCHA,retail,56,12.39,0
2025-01-05,FB_LATTE_MOCHA,retail,77,12.39,0
2025-01-06,FB_LATTE_MOCHA,retail,51,12.39,0
2025-01-07,FB_LATTE_MOCHA,retail,37,12.39,0
2025-01-08,FB_LATTE_MOCHA,retail,49,12.39,0
2025-01-09,FB_LATTE_MOCHA,retail,53,12.39,0
2025-01-10,FB_LATTE_MOCHA,retail,73,10.53,1
2025-01-11,FB_LATTE_MOCHA,retail,57,12.39,0
2025-01-12,FB_LATTE_MOCHA,retail,48,12.39,0
2025-01-13,FB_LATTE_MOCHA,retail,30,12.39,0
2025-01-14,FB_LATTE_MOCHA,retail,43,12.39,0
2025-01-15,FB_LATTE_MOCHA,retail,52,12.39,0
2025-01-16,FB_LATTE_MOCHA,retail,42,12.39,0
2025-01-17,FB_LATTE_MOCHA,retail,49,12.39,0
2025-01-18,FB_LATTE_MOCHA,retail,43,12.39,0
2025-01-19,FB_LATTE_MOCHA,retail,52,12.39,0
2025-01-20,FB_LATTE_MOCHA,retail,46,12.39,0
2025-01-21,FB_LATTE_MOCHA,retail,53,12.39,0
2025-01-22,FB_LATTE_MOCHA,retail,56,12.39,0
2025-01-23,FB_LATTE_MOCHA,retail,50,12.39,0
2025-01-24,FB_LATTE_MOCHA,retail,37,12.39,0
2025-01-25,FB_LATTE_MOCHA,retail,42,12.39,0
2025-01-26,FB_LATTE_MOCHA,retail,50,12.39,0
2025-01-27,FB_LATTE_MOCHA,retail,46,12.39,0
2025-01-28,FB_LATTE_MOCHA,retail,53,12.39,0
2025-01-29,FB_LATTE_MOCHA,retail,53,12.39,0
2025-01-30,FB_LATTE_MOCHA,retail,53,12.39,0
2025-01-31,FB_LATTE_MOCHA,retail,35,12.39,0
2025-02-01,FB_LATTE_MOCHA,retail,51,12.39,0
2025-02-02,FB_LATTE_MOCHA,retail,82,10.53,1
2025-02-03,FB_LATTE_MOCHA,retail,40,12.39,0
2025-02-04,FB_LATTE_MOCHA,retail,38,12.39,0
2025-02-05,FB_LATTE_MOCHA,retail,50,12.39,0
2025-02-06,FB_LATTE_MOCHA,retail,46,12.39,0
2025-02-07,FB_LATTE_MOCHA,retail,37,12.39,0
2025-02-08,FB_LATTE_MOCHA,retail,50,12.39,0
2025-02-09,FB_LATTE_MOCHA,retail,51,12.39,0
2025-02-10,FB_LATTE_MOCHA,retail,41,12.39,0
2025-02-11,FB_LATTE_MOCHA,retail,45,12.39,0
2025-02-12,FB_LATTE_MOCHA,retail,44,12.39,0
2025-02-13,FB_LATTE_MOCHA,retail,45,12.39,0
2025-02-14,FB_LATTE_MOCHA,retail,45,12.39,0
2025-02-15,FB_LATTE_MOCHA,retail,49,12.39,0
2025-02-16,FB_LATTE_MOCHA,retail,56,12.39,0
2025-02-17,FB_LATTE_MOCHA,retail,70,10.53,1
2025-02-18,FB_LATTE_MOCHA,retail,42,12.39,0
2025-02-19,FB_LATTE_MOCHA,retail,60,12.39,0
2025-02-20,FB_LATTE_MOCHA,retail,30,12.39,0
2025-02-21,FB_LATTE_MOCHA,retail,46,12.39,0
2025-02-22,FB_LATTE_MOCHA,retail,60,12.39,0
2025-02-23,FB_LATTE_MOCHA,retail,53,12.39,0
2025-02-24,FB_LATTE_MOCHA,retail,48,12.39,0
2025-02-25,FB_LATTE_MOCHA,retail,43,12.39,0
2025-02-26,FB_LATTE_MOCHA,retail,49,12.39,0
2025-02-27,FB_LATTE_MOCHA,retail,46,12.39,0
2025-02-28,FB_LATTE_MOCHA,retail,48,12.39,0
2025-03-01,FB_LATTE_MOCHA,retail,48,12.39,0
2025-03-02,FB_LATTE_MOCHA,retail,56,12.39,0
2025-03-03,FB_LATTE_MOCHA,retail,45,12.39,0
2025-03-04,FB_LATTE_MOCHA,retail,42,12.39,0
2025-03-05,FB_LATTE_MOCHA,retail,39,12.39,0
2025-03-06,FB_LATTE_MOCHA,retail,55,12.39,0
2025-03-07,FB_LATTE_MOCHA,retail,44,12.39,0
2025-03-08,FB_LATTE_MOCHA,retail,59,12.39,0
2025-03-09,FB_LATTE_MOCHA,retail,42,12.39,0
2025-03-10,FB_LATTE_MOCHA,retail,40,12.39,0
2025-03-11,FB_LATTE_MOCHA,retail,44,12.39,0
2025-03-12,FB_LATTE_MOCHA,retail,54,12.39,0
2025-03-13,FB_LATTE_MOCHA,retail,41,12.39,0
2025-03-14,FB_LATTE_MOCHA,retail,59,12.39,0
2025-03-15,FB_LATTE_MOCHA,retail,63,12.39,0
2025-03-16,FB_LATTE_MOCHA,retail,52,12.39,0
2025-03-17,FB_LATTE_MOCHA,retail,50,12.39,0
2025-03-18,FB_LATTE_MOCHA,retail,44,12.39,0
2025-03-19,FB_LATTE_MOCHA,retail,44,12.39,0
2025-03-20,FB_LATTE_MOCHA,retail,51,12.39,0
2025-03-21,FB_LATTE_MOCHA,retail,54,12.39,0
2025-03-22,FB_LATTE_MOCHA,retail,55,12.39,0
2025-03-23,FB_LATTE_MOCHA,retail,44,12.39,0
2025-03-24,FB_LATTE_MOCHA,retail,45,12.39,0
2025-03-25,FB_LATTE_MOCHA,retail,44,12.39,0
2025-03-26,FB_LATTE_MOCHA,retail,38,12.39,0
2025-03-27,FB_LATTE_MOCHA,retail,28,12.39,0
2025-03-28,FB_LATTE_MOCHA,retail,40,12.39,0
2025-03-29,FB_LATTE_MOCHA,retail,82,10.53,1
2025-03-30,FB_LATTE_MOCHA,retail,60,12.39,0
2025-03-31,FB_LATTE_MOCHA,retail,45,12.39,0
2025-04-01,FB_LATTE_MOCHA,retail,36,12.39,0
2025-04-02,FB_LATTE_MOCHA,retail,47,12.39,0
2025-04-03,FB_LATTE_MOCHA,retail,45,12.39,0
2025-04-04,FB_LATTE_MOCHA,retail,43,12.39,0
2025-04-05,FB_LATTE_MOCHA,retail,49,12.39,0
2025-04-06,FB_LATTE_MOCHA,retail,75,12.39,0
2025-04-07,FB_LATTE_MOCHA,retail,51,12.39,0
2025-04-08,FB_LATTE_MOCHA,retail,67,10.53,1
2025-04-09,FB_LATTE_MOCHA,retail,76,10.53,1
2025-04-10,FB_LATTE_MOCHA,retail,53,12.39,0
2025-04-11,FB_LATTE_MOCHA,retail,75,10.53,1
2025-04-12,FB_LATTE_MOCHA,retail,63,12.39,0
2025-04-13,FB_LATTE_MOCHA,retail,45,12.39,0
2025-04-14,FB_LATTE_MOCHA,retail,51,12.39,0
2025-04-15,FB_LATTE_MOCHA,retail,77,10.53,1
2025-04-16,FB_LATTE_MOCHA,retail,46,12.39,0
2025-04-17,FB_LATTE_MOCHA,retail,40,12.39,0
2025-04-18,FB_LATTE_MOCHA,retail,44,12.39,0
2025-04-19,FB_LATTE_MOCHA,retail,49,12.39,0
2025-04-20,FB_LATTE_MOCHA,retail,82,10.53,1
2025-04-21,FB_LATTE_MOCHA,retail,44,12.39,0
2025-04-22,FB_LATTE_MOCHA,retail,47,12.39,0
2025-04-23,FB_LATTE_MOCHA,retail,49,12.39,0
2025-04-24,FB_LATTE_MOCHA,retail,61,10.53,1
2025-04-25,FB_LATTE_MOCHA,retail,46,12.39,0
2025-04-26,FB_LATTE_MOCHA,retail,58,12.39,0
2025-04-27,FB_LATTE_MOCHA,retail,52,12.39,0
2025-04-28,FB_LATTE_MOCHA,retail,53,10.53,1
2025-04-29,FB_LATTE_MOCHA,retail,40,12.39,0
2025-04-30,FB_LATTE_MOCHA,retail,50,12.39,0
2025-05-01,FB_LATTE_MOCHA,retail,43,12.39,0
2025-05-02,FB_LATTE_MOCHA,retail,59,10.53,1
2025-05-03,FB_LATTE_MOCHA,retail,49,12.39,0
2025-05-04,FB_LATTE_MOCHA,retail,60,12.39,0
2025-05-05,FB_LATTE_MOCHA,retail,40,12.39,0
2025-05-06,FB_LATTE_MOCHA,retail,46,12.39,0
2025-05-07,FB_LATTE_MOCHA,retail,52,12.39,0
2025-05-08,FB_LATTE_MOCHA,retail,36,12.39,0
2025-05-09,FB_LATTE_MOCHA,retail,41,12.39,0
2025-05-10,FB_LATTE_MOCHA,retail,48,12.39,0
2025-05-11,FB_LATTE_MOCHA,retail,59,12.39,0
2025-05-12,FB_LATTE_MOCHA,retail,45,12.39,0
2025-05-13,FB_LATTE_MOCHA,retail,43,12.39,0
2025-05-14,FB_LATTE_MOCHA,retail,52,12.39,0
2025-05-15,FB_LATTE_MOCHA,retail,49,12.39,0
2025-05-16,FB_LATTE_MOCHA,retail,43,12.39,0
2025-05-17,FB_LATTE_MOCHA,retail,54,12.39,0
2025-05-18,FB_LATTE_MOCHA,retail,66,12.39,0
2025-05-19,FB_LATTE_MOCHA,retail,66,10.53,1
2025-05-20,FB_LATTE_MOCHA,retail,45,12.39,0
2025-05-21,FB_LATTE_MOCHA,retail,43,12.39,0
2025-05-22,FB_LATTE_MOCHA,retail,49,12.39,0
2025-05-23,FB_LATTE_MOCHA,retail,78,10.53,1
2025-05-24,FB_LATTE_MOCHA,retail,48,12.39,0
2025-05-25,FB_LATTE_MOCHA,retail,50,12.39,0
2025-05-26,FB_LATTE_MOCHA,retail,46,12.39,0
2025-05-27,FB_LATTE_MOCHA,retail,50,12.39,0
2025-05-28,FB_LATTE_MOCHA,retail,37,12.39,0
2025-05-29,FB_LATTE_MOCHA,retail,52,12.39,0
2025-05-30,FB_LATTE_MOCHA,retail,57,10.53,1
2025-05-31,FB_LATTE_MOCHA,retail,48,12.39,0
2025-06-01,FB_LATTE_MOCHA,retail,74,12.39,0
2025-06-02,FB_LATTE_MOCHA,retail,54,12.39,0
2025-06-03,FB_LATTE_MOCHA,retail,84,10.53,1
2025-06-04,FB_LATTE_MOCHA,retail,45,12.39,0
2025-06-05,FB_LATTE_MOCHA,retail,63,12.39,0
2025-06-06,FB_LATTE_MOCHA,retail,64,12.39,0
2025-06-07,FB_LATTE_MOCHA,retail,79,12.39,0
2025-06-08,FB_LATTE_MOCHA,retail,77,12.39,0
2025-06-09,FB_LATTE_MOCHA,retail,58,12.39,0
2025-06-10,FB_LATTE_MOCHA,retail,59,12.39,0
2025-06-11,FB_LATTE_MOCHA,retail,47,12.39,0
2025-06-12,FB_LATTE_MOCHA,retail,57,12.39,0
2025-06-13,FB_LATTE_MOCHA,retail,52,12.39,0
2025-06-14,FB_LATTE_MOCHA,retail,68,12.39,0
2025-06-15,FB_LATTE_MOCHA,retail,100,10.53,1
2025-06-16,FB_LATTE_MOCHA,retail,66,12.39,0
2025-06-17,FB_LATTE_MOCHA,retail,73,12.39,0
2025-06-18,FB_LATTE_MOCHA,retail,60,12.39,0
2025-06-19,FB_LATTE_MOCHA,retail,77,10.53,1
2025-06-20,FB_LATTE_MOCHA,retail,68,12.39,0
2025-06-21,FB_LATTE_MOCHA,retail,75,12.39,0
2025-06-22,FB_LATTE_MOCHA,retail,68,12.39,0
2025-06-23,FB_LATTE_MOCHA,retail,54,12.39,0
2025-06-24,FB_LATTE_MOCHA,retail,86,10.53,1
2025-06-25,FB_LATTE_MOCHA,retail,53,12.39,0
2025-06-26,FB_LATTE_MOCHA,retail,53,12.39,0
2025-06-27,FB_LATTE_MOCHA,retail,69,12.39,0
2025-06-28,FB_LATTE_MOCHA,retail,81,12.39,0
2025-06-29,FB_LATTE_MOCHA,retail,68,12.39,0
2025-06-30,FB_LATTE_MOCHA,retail,42,12.39,0
2025-07-01,FB_LATTE_MOCHA,retail,58,12.39,0
2025-07-02,FB_LATTE_MOCHA,retail,60,12.39,0
2025-07-03,FB_LATTE_MOCHA,retail,56,12.39,0
2025-07-04,FB_LATTE_MOCHA,retail,54,12.39,0
2025-07-05,FB_LATTE_MOCHA,retail,53,12.39,0
2025-07-06,FB_LATTE_MOCHA,retail,69,12.39,0
2025-07-07,FB_LATTE_MOCHA,retail,64,12.39,0
2025-07-08,FB_LATTE_MOCHA,retail,54,12.39,0
2025-07-09,FB_LATTE_MOCHA,retail,87,10.53,1
2025-07-10,FB_LATTE_MOCHA,retail,73,12.39,0
2025-07-11,FB_LATTE_MOCHA,retail,58,12.39,0
2025-07-12,FB_LATTE_MOCHA,retail,94,12.39,0
2025-07-13,FB_LATTE_MOCHA,retail,62,12.39,0
2025-07-14,FB_LATTE_MOCHA,retail,56,12.39,0
2025-07-15,FB_LATTE_MOCHA,retail,88,10.53,1
2025-07-16,FB_LATTE_MOCHA,retail,50,12.39,0
2025-07-17,FB_LATTE_MOCHA,retail,71,12.39,0
2025-07-18,FB_LATTE_MOCHA,retail,46,12.39,0
2025-07-19,FB_LATTE_MOCHA,retail,68,12.39,0
2025-07-20,FB_LATTE_MOCHA,retail,55,12.39,0
2025-07-21,FB_LATTE_MOCHA,retail,71,12.39,0
2025-07-22,FB_LATTE_MOCHA,retail,83,10.53,1
2025-07-23,FB_LATTE_MOCHA,retail,71,12.39,0
2025-07-24,FB_LATTE_MOCHA,retail,71,10.53,1
2025-07-25,FB_LATTE_MOCHA,retail,56,12.39,0
2025-07-26,FB_LATTE_MOCHA,retail,91,12.39,0
2025-07-27,FB_LATTE_MOCHA,retail,109,10.53,1
2025-07-28,FB_LATTE_MOCHA,retail,57,12.39,0
2025-07-29,FB_LATTE_MOCHA,retail,65,12.39,0
2025-07-30,FB_LATTE_MOCHA,retail,51,12.39,0
2025-07-31,FB_LATTE_MOCHA,retail,51,12.39,0
2025-08-01,FB_LATTE_MOCHA,retail,59,12.39,0
2025-08-02,FB_LATTE_MOCHA,retail,86,12.39,0
2025-08-03,FB_LATTE_MOCHA,retail,83,12.39,0
2025-08-04,FB_LATTE_MOCHA,retail,83,10.53,1
2025-08-05,FB_LATTE_MOCHA,retail,51,12.39,0
2025-08-06,FB_LATTE_MOCHA,retail,53,12.39,0
2025-08-07,FB_LATTE_MOCHA,retail,58,12.39,0
2025-08-08,FB_LATTE_MOCHA,retail,51,12.39,0
2025-08-09,FB_LATTE_MOCHA,retail,61,12.39,0
2025-08-10,FB_LATTE_MOCHA,retail,73,12.39,0
2025-08-11,FB_LATTE_MOCHA,retail,41,12.39,0
2025-08-12,FB_LATTE_MOCHA,retail,61,12.39,0
2025-08-13,FB_LATTE_MOCHA,retail,62,12.39,0
2025-08-14,FB_LATTE_MOCHA,retail,54,12.39,0
2025-08-15,FB_LATTE_MOCHA,retail,58,12.39,0
2025-08-16,FB_LATTE_MOCHA,retail,70,12.39,0
2025-08-17,FB_LATTE_MOCHA,retail,81,12.39,0
2025-08-18,FB_LATTE_MOCHA,retail,89,10.53,1
2025-08-19,FB_LATTE_MOCHA,retail,52,12.39,0
2025-08-20,FB_LATTE_MOCHA,retail,95,10.53,1
2025-08-21,FB_LATTE_MOCHA,retail,55,12.39,0
2025-08-22,FB_LATTE_MOCHA,retail,59,12.39,0
2025-08-23,FB_LATTE_MOCHA,retail,74,12.39,0
2025-08-24,FB_LATTE_MOCHA,retail,80,12.39,0
2025-08-25,FB_LATTE_MOCHA,retail,58,12.39,0
2025-08-26,FB_LATTE_MOCHA,retail,43,12.39,0
2025-08-27,FB_LATTE_MOCHA,retail,57,12.39,0
2025-08-28,FB_LATTE_MOCHA,retail,65,12.39,0
2025-08-29,FB_LATTE_MOCHA,retail,59,12.39,0
2025-08-30,FB_LATTE_MOCHA,retail,80,12.39,0
2025-08-31,FB_LATTE_MOCHA,retail,69,12.39,0
2025-09-01,FB_LATTE_MOCHA,retail,85,10.53,1
2025-09-02,FB_LATTE_MOCHA,retail,34,12.39,0
2025-09-03,FB_LATTE_MOCHA,retail,48,12.39,0
2025-09-04,FB_LATTE_MOCHA,retail,47,12.39,0
2025-09-05,FB_LATTE_MOCHA,retail,52,12.39,0
2025-09-06,FB_LATTE_MOCHA,retail,51,12.39,0
2025-09-07,FB_LATTE_MOCHA,retail,74,10.53,1
2025-09-08,FB_LATTE_MOCHA,retail,52,12.39,0
2025-09-09,FB_LATTE_MOCHA,retail,45,12.39,0
2025-09-10,FB_LATTE_MOCHA,retail,33,12.39,0
2025-09-11,FB_LATTE_MOCHA,retail,46,12.39,0
2025-09-12,FB_LATTE_MOCHA,retail,51,12.39,0
2025-09-13,FB_LATTE_MOCHA,retail,51,12.39,0
2025-09-14,FB_LATTE_MOCHA,retail,49,12.39,0
2025-09-15,FB_LATTE_MOCHA,retail,44,12.39,0
2025-09-16,FB_LATTE_MOCHA,retail,44,12.39,0
2025-09-17,FB_LATTE_MOCHA,retail,51,12.39,0
2025-09-18,FB_LATTE_MOCHA,retail,43,12.39,0
2025-09-19,FB_LATTE_MOCHA,retail,60,10.53,1
2025-09-20,FB_LATTE_MOCHA,retail,55,12.39,0
2025-09-21,FB_LATTE_MOCHA,retail,54,12.39,0
2025-09-22,FB_LATTE_MOCHA,retail,40,12.39,0
2025-09-23,FB_LATTE_MOCHA,retail,59,12.39,0
2025-09-24,FB_LATTE_MOCHA,retail,51,12.39,0
2025-09-25,FB_LATTE_MOCHA,retail,37,12.39,0
2025-09-26,FB_LATTE_MOCHA,retail,44,12.39,0
2025-09-27,FB_LATTE_MOCHA,retail,81,10.53,1
2025-09-28,FB_LATTE_MOCHA,retail,57,12.39,0
2025-09-29,FB_LATTE_MOCHA,retail,42,12.39,0
2025-09-30,FB_LATTE_MOCHA,retail,45,12.39,0
2025-10-01,FB_LATTE_MOCHA,retail,71,10.53,1
2025-10-02,FB_LATTE_MOCHA,retail,34,12.39,0
2025-10-03,FB_LATTE_MOCHA,retail,49,12.39,0
